order_id,customer_id,order_date,ship_date,ship_mode,payment_mode
576,889,12-15-24,12-22-24,Express,Wallet
577,9,10-31-23,11-02-23,Same Day,Wallet
578,78,06-02-22,06-06-22,Standard,COD
579,997,10-21-24,10-25-24,Standard,Card
580,327,03-02-23,03-03-23,Same Day,Wallet
581,134,11-27-24,11-29-24,Express,Card
582,193,12-26-23,01-01-24,Same Day,Net Banking
583,347,01-01-23,01-08-23,Standard,COD
584,761,09-12-24,09-19-24,Standard,COD
585,61,09-12-24,09-17-24,Standard,UPI
586,747,08-06-24,08-09-24,Standard,Wallet
587,398,12-25-22,12-28-22,Express,UPI
588,646,12-27-24,12-29-24,Express,Wallet
589,981,07-31-24,08-07-24,Same Day,COD
590,491,12-12-24,12-18-24,Standard,Card
591,519,10-27-22,11-01-22,Standard,Net Banking
592,61,06-03-24,06-04-24,Express,Card
593,564,04-03-22,04-09-22,Standard,COD
594,112,10-26-24,10-30-24,Express,Net Banking
595,413,05-06-24,05-09-24,Same Day,COD
596,195,05-06-22,05-11-22,Same Day,Card
597,739,12-21-23,12-23-23,Express,UPI
598,848,12-12-23,12-18-23,Express,Card
599,220,09-07-23,09-11-23,Express,Wallet
600,288,12-28-24,12-29-24,Same Day,Net Banking
601,726,04-23-24,04-29-24,Express,COD
602,598,04-04-23,04-08-23,Same Day,COD
603,88,05-28-24,06-01-24,Express,UPI
604,358,09-13-24,09-15-24,Standard,Wallet
605,772,01-11-23,01-17-23,Express,Card
606,252,04-25-23,05-02-23,Standard,Net Banking
607,699,10-23-22,10-29-22,Same Day,Wallet
608,830,05-30-23,05-31-23,Standard,Net Banking
609,623,05-27-24,06-03-24,Same Day,Wallet
610,94,06-22-24,06-28-24,Express,Net Banking
611,655,02-04-24,02-05-24,Standard,UPI
612,65,03-29-24,04-05-24,Express,COD
613,259,02-01-24,02-06-24,Standard,Card
614,704,09-21-22,09-22-22,Same Day,Card
615,467,02-07-24,02-14-24,Standard,Net Banking
616,133,02-20-22,02-27-22,Standard,COD
617,276,08-11-23,08-16-23,Same Day,COD
618,436,06-12-24,06-14-24,Same Day,Card
619,208,10-07-24,10-10-24,Standard,COD
620,597,05-27-24,06-01-24,Express,Wallet
621,851,07-21-23,07-22-23,Standard,Card
622,789,11-16-22,11-21-22,Express,UPI
623,499,06-13-22,06-15-22,Same Day,Card
624,525,02-11-24,02-13-24,Express,Card
625,223,04-10-22,04-12-22,Same Day,Card
626,85,03-07-22,03-12-22,Same Day,Wallet
627,116,10-14-24,10-17-24,Same Day,Net Banking
628,721,10-18-23,10-22-23,Same Day,UPI
629,518,05-10-24,05-16-24,Same Day,UPI
630,594,03-02-24,03-08-24,Express,UPI
631,792,08-06-23,08-08-23,Same Day,Net Banking
632,684,04-21-22,04-26-22,Standard,Wallet
633,754,03-10-22,03-12-22,Standard,Wallet
634,399,10-31-24,11-01-24,Standard,Card
635,990,04-01-23,04-07-23,Same Day,UPI
636,181,06-11-24,06-16-24,Standard,Net Banking
637,879,09-28-24,10-05-24,Standard,Card
638,222,09-01-24,09-02-24,Standard,Net Banking
639,595,06-03-22,06-08-22,Express,Card
640,467,03-29-22,04-04-22,Standard,Net Banking
641,85,09-13-24,09-18-24,Same Day,Net Banking
642,700,08-28-23,09-01-23,Standard,Net Banking
643,846,01-26-24,01-31-24,Same Day,Wallet
644,506,05-04-23,05-07-23,Standard,UPI
645,544,10-27-22,10-30-22,Standard,Net Banking
646,299,07-19-24,07-23-24,Express,Wallet
647,14,03-20-23,03-21-23,Standard,Net Banking
648,863,07-19-22,07-24-22,Standard,UPI
649,231,03-17-22,03-22-22,Standard,Card
650,781,02-06-24,02-13-24,Same Day,Net Banking
651,369,02-22-22,02-27-22,Same Day,Wallet
652,427,08-15-22,08-20-22,Express,Card
653,707,04-23-24,04-25-24,Same Day,UPI
654,780,06-25-24,07-01-24,Standard,Wallet
655,382,09-18-24,09-21-24,Standard,Wallet
656,553,07-09-22,07-14-22,Same Day,Wallet
657,768,01-11-23,01-14-23,Express,Card
658,879,09-09-24,09-11-24,Express,Card
659,626,02-28-23,03-03-23,Same Day,Card
660,310,07-08-24,07-12-24,Express,Net Banking
661,409,01-28-22,02-01-22,Standard,Net Banking
662,482,06-10-24,06-16-24,Express,Net Banking
663,986,01-25-22,01-27-22,Express,COD
664,212,08-15-23,08-17-23,Standard,UPI
665,157,02-25-23,02-28-23,Standard,Wallet
666,682,10-22-22,10-23-22,Express,Wallet
667,681,10-26-23,10-28-23,Express,Card
668,239,06-29-24,07-04-24,Same Day,UPI
669,533,08-19-22,08-25-22,Standard,Wallet
670,562,07-01-22,07-08-22,Express,COD
671,622,01-07-23,01-14-23,Same Day,Card
672,88,04-23-24,04-25-24,Same Day,Card
673,427,05-09-22,05-14-22,Standard,COD
674,894,08-15-24,08-22-24,Same Day,Wallet
675,541,02-13-22,02-20-22,Express,UPI
676,486,02-08-24,02-11-24,Standard,Wallet
677,490,11-08-22,11-10-22,Standard,UPI
678,870,10-04-23,10-10-23,Same Day,COD
679,979,03-18-22,03-25-22,Standard,Card
680,714,05-31-22,06-01-22,Standard,Card
681,271,02-01-23,02-08-23,Standard,UPI
682,322,03-12-23,03-15-23,Standard,Wallet
683,355,08-22-24,08-24-24,Express,UPI
684,989,10-06-24,10-13-24,Same Day,UPI
685,940,12-17-22,12-21-22,Standard,Card
686,175,12-15-24,12-17-24,Standard,COD
687,739,09-10-22,09-12-22,Standard,COD
688,70,02-19-22,02-22-22,Express,Wallet
689,369,01-12-24,01-13-24,Express,Wallet
690,245,12-23-23,12-29-23,Same Day,Net Banking
691,231,06-21-23,06-23-23,Express,UPI
692,835,11-02-22,11-08-22,Same Day,COD
693,7,06-18-22,06-21-22,Express,Wallet
694,768,09-03-24,09-08-24,Standard,Wallet
695,933,11-15-22,11-18-22,Same Day,COD
696,166,09-26-24,09-28-24,Standard,Net Banking
697,902,01-15-24,01-21-24,Standard,COD
698,772,07-01-23,07-06-23,Standard,UPI
699,482,11-28-24,12-02-24,Same Day,COD
700,638,11-06-24,11-11-24,Express,UPI
701,510,12-15-22,12-22-22,Standard,COD
702,114,06-25-23,07-01-23,Express,UPI
703,857,05-25-22,06-01-22,Express,Card
704,553,03-06-22,03-13-22,Same Day,Card
705,924,08-11-24,08-15-24,Express,Wallet
706,539,12-10-22,12-16-22,Same Day,Net Banking
707,521,10-18-24,10-23-24,Same Day,Card
708,865,06-19-23,06-23-23,Standard,COD
709,80,07-19-23,07-25-23,Same Day,Wallet
710,531,01-06-23,01-12-23,Standard,Net Banking
711,211,08-30-23,09-03-23,Express,Net Banking
712,293,05-06-22,05-07-22,Express,Net Banking
713,306,11-04-22,11-05-22,Same Day,Net Banking
714,528,09-19-22,09-22-22,Express,COD
715,681,12-21-24,12-25-24,Same Day,COD
716,90,01-22-22,01-23-22,Standard,COD
717,80,04-26-24,04-27-24,Standard,Wallet
718,728,01-28-23,02-04-23,Same Day,COD
719,744,12-15-24,12-16-24,Standard,UPI
720,877,05-16-23,05-22-23,Express,Card
721,333,09-19-22,09-26-22,Same Day,Net Banking
722,95,12-30-22,01-01-23,Standard,Net Banking
723,571,06-13-22,06-14-22,Standard,UPI
724,138,07-10-24,07-16-24,Express,Card
725,760,12-06-23,12-12-23,Express,Wallet
726,549,04-17-22,04-22-22,Express,Wallet
727,979,06-16-23,06-19-23,Express,Net Banking
728,913,10-09-23,10-15-23,Same Day,UPI
729,949,01-08-23,01-14-23,Same Day,Wallet
730,876,11-02-24,11-09-24,Standard,COD
731,743,01-26-24,02-02-24,Express,UPI
732,902,08-06-22,08-10-22,Express,Wallet
733,467,03-23-24,03-26-24,Standard,Wallet
734,290,06-29-24,07-02-24,Express,Card
735,870,08-19-22,08-24-22,Standard,Card
736,369,09-15-22,09-21-22,Standard,Wallet
737,311,10-18-23,10-21-23,Express,UPI
738,515,05-27-23,05-29-23,Standard,Wallet
739,485,06-04-23,06-11-23,Same Day,Card
740,339,09-10-22,09-15-22,Standard,Card
741,106,09-08-22,09-14-22,Same Day,UPI
742,243,10-05-24,10-12-24,Same Day,Wallet
743,840,09-07-23,09-08-23,Express,UPI
744,124,08-24-24,08-25-24,Express,Card
745,773,09-17-22,09-24-22,Same Day,UPI
746,662,07-13-22,07-17-22,Standard,COD
747,410,09-19-24,09-21-24,Express,Card
748,646,03-02-24,03-09-24,Same Day,Wallet
749,345,12-19-22,12-20-22,Same Day,Wallet
750,611,03-02-23,03-07-23,Express,Wallet
751,285,12-27-24,12-30-24,Standard,Wallet
752,6,03-14-23,03-18-23,Express,Wallet
753,542,11-04-22,11-06-22,Same Day,Wallet
754,927,05-06-22,05-10-22,Same Day,Net Banking
755,9,01-15-22,01-20-22,Standard,Net Banking
756,266,09-02-22,09-08-22,Express,COD
757,221,08-10-23,08-13-23,Express,COD
758,752,08-07-24,08-09-24,Express,COD
759,164,10-22-24,10-25-24,Same Day,COD
760,899,02-08-24,02-13-24,Standard,COD
761,826,10-23-22,10-27-22,Same Day,Net Banking
762,371,06-17-24,06-20-24,Express,Net Banking
763,785,03-11-24,03-16-24,Express,Card
764,8,01-27-24,01-29-24,Standard,Card
765,937,10-11-23,10-14-23,Standard,Net Banking
766,731,10-06-24,10-08-24,Same Day,Net Banking
767,326,04-07-23,04-09-23,Same Day,UPI
768,25,11-03-23,11-06-23,Standard,COD
769,714,06-25-23,06-27-23,Express,Card
770,21,01-04-22,01-10-22,Same Day,Card
771,291,04-16-22,04-17-22,Express,Card
772,995,06-09-22,06-16-22,Standard,Card
773,248,01-04-23,01-06-23,Standard,UPI
774,193,06-16-22,06-18-22,Standard,UPI
775,157,06-29-22,07-02-22,Standard,Card
776,391,10-15-22,10-16-22,Same Day,COD
777,808,07-21-22,07-28-22,Standard,Wallet
778,911,08-11-23,08-18-23,Express,UPI
779,564,03-19-22,03-20-22,Same Day,Card
780,783,11-04-24,11-10-24,Standard,Net Banking
781,217,07-26-23,08-01-23,Same Day,UPI
782,744,11-14-22,11-16-22,Standard,Wallet
783,264,08-13-24,08-19-24,Standard,Wallet
784,260,02-19-22,02-21-22,Standard,Net Banking
785,464,01-12-24,01-18-24,Standard,Card
786,133,01-10-24,01-15-24,Same Day,Net Banking
787,788,11-22-24,11-26-24,Express,UPI
788,509,01-21-23,01-26-23,Express,Card
789,404,11-18-23,11-25-23,Standard,Card
790,766,10-01-23,10-08-23,Standard,Net Banking
791,527,04-05-23,04-12-23,Standard,UPI
792,763,11-22-24,11-24-24,Standard,Net Banking
793,940,07-15-24,07-17-24,Same Day,Wallet
794,95,10-16-24,10-22-24,Express,UPI
795,188,03-04-22,03-09-22,Express,COD
796,566,10-26-22,11-02-22,Same Day,Wallet
797,149,10-02-22,10-09-22,Same Day,Wallet
798,955,09-29-22,10-01-22,Standard,COD
799,787,06-06-23,06-10-23,Express,Net Banking
800,794,07-02-22,07-05-22,Standard,UPI
801,925,10-12-23,10-17-23,Standard,COD
802,685,05-07-24,05-13-24,Standard,UPI
803,815,11-09-24,11-14-24,Standard,Wallet
804,214,12-03-23,12-08-23,Standard,Card
805,429,03-26-23,04-02-23,Standard,COD
806,438,01-07-23,01-11-23,Same Day,UPI
807,63,06-11-22,06-15-22,Standard,UPI
808,192,09-28-22,10-05-22,Standard,COD
809,538,12-13-24,12-16-24,Standard,UPI
810,197,11-30-24,12-01-24,Same Day,Card
811,95,04-08-24,04-09-24,Same Day,Net Banking
812,814,02-02-24,02-09-24,Standard,Wallet
813,77,01-05-23,01-06-23,Same Day,Wallet
814,403,02-24-22,03-03-22,Standard,Card
815,956,11-21-24,11-24-24,Express,UPI
816,724,08-16-24,08-19-24,Express,COD
817,388,12-14-24,12-19-24,Standard,Wallet
818,846,03-17-24,03-18-24,Express,Card
819,838,08-05-22,08-09-22,Same Day,Wallet
820,407,07-28-23,08-04-23,Same Day,UPI
821,729,02-20-24,02-21-24,Same Day,Card
822,237,05-15-23,05-20-23,Standard,Wallet
823,317,01-30-23,02-01-23,Express,UPI
824,102,02-12-22,02-13-22,Express,Wallet
825,459,05-18-22,05-23-22,Standard,UPI
826,667,01-22-23,01-29-23,Same Day,COD
827,11,10-17-23,10-19-23,Standard,UPI
828,621,12-07-24,12-11-24,Same Day,Net Banking
829,358,01-02-23,01-07-23,Standard,COD
830,342,01-17-23,01-24-23,Same Day,Net Banking
831,639,05-06-24,05-10-24,Standard,Card
832,287,06-02-22,06-07-22,Standard,Net Banking
833,897,01-12-24,01-17-24,Express,Wallet
834,250,07-07-24,07-11-24,Standard,Wallet
835,849,10-01-23,10-03-23,Standard,Net Banking
836,431,11-26-23,11-29-23,Same Day,Wallet
837,540,10-30-22,11-06-22,Express,Net Banking
838,539,12-18-24,12-20-24,Same Day,COD
839,802,02-09-23,02-16-23,Express,COD
840,348,04-26-24,05-01-24,Same Day,UPI
841,603,03-11-23,03-13-23,Express,UPI
842,950,07-05-22,07-07-22,Express,Card
843,62,06-10-24,06-13-24,Same Day,COD
844,223,04-13-23,04-18-23,Standard,COD
845,733,01-28-22,02-02-22,Same Day,UPI
846,432,09-24-24,10-01-24,Express,UPI
847,536,12-22-23,12-26-23,Express,COD
848,709,01-30-23,02-02-23,Standard,Card
849,371,10-19-23,10-23-23,Express,UPI
850,841,05-07-24,05-09-24,Standard,Net Banking
851,652,08-26-22,08-30-22,Same Day,Net Banking
852,108,10-12-24,10-13-24,Same Day,COD
853,172,11-29-24,12-04-24,Same Day,UPI
854,280,06-11-24,06-13-24,Express,COD
855,811,12-28-22,12-30-22,Express,COD
856,952,11-20-23,11-25-23,Express,UPI
857,318,05-03-23,05-04-23,Same Day,COD
858,691,07-29-22,07-31-22,Same Day,Card
859,495,04-14-22,04-21-22,Express,Card
860,455,01-07-23,01-08-23,Standard,Net Banking
861,293,09-25-22,09-26-22,Standard,UPI
862,985,08-25-24,08-26-24,Standard,Net Banking
863,261,02-28-23,03-06-23,Standard,COD
864,969,08-13-24,08-18-24,Same Day,Card
865,323,12-20-24,12-21-24,Same Day,UPI
866,109,04-13-22,04-17-22,Standard,Wallet
867,25,12-30-22,01-03-23,Standard,COD
868,958,02-04-23,02-09-23,Same Day,Net Banking
869,106,11-24-23,11-27-23,Express,COD
870,946,05-11-22,05-16-22,Same Day,UPI
871,244,11-14-24,11-19-24,Same Day,UPI
872,156,01-03-24,01-05-24,Standard,Wallet
873,481,08-17-23,08-21-23,Standard,UPI
874,462,08-19-22,08-22-22,Express,COD
875,690,01-03-24,01-08-24,Same Day,Wallet
876,463,06-13-24,06-16-24,Same Day,Net Banking
877,345,04-16-23,04-19-23,Standard,Net Banking
878,729,09-03-23,09-10-23,Same Day,Card
879,179,02-17-23,02-18-23,Same Day,COD
880,472,11-13-22,11-16-22,Standard,COD
881,934,10-15-22,10-19-22,Standard,Net Banking
882,387,07-16-23,07-22-23,Same Day,Wallet
883,533,11-06-22,11-11-22,Express,UPI
884,647,05-04-22,05-11-22,Same Day,UPI
885,459,03-23-24,03-30-24,Standard,Card
886,256,09-22-22,09-23-22,Same Day,COD
887,234,12-07-24,12-09-24,Same Day,Net Banking
888,38,01-08-22,01-12-22,Express,Wallet
889,672,05-23-22,05-27-22,Same Day,Wallet
890,237,11-16-23,11-21-23,Same Day,Card
891,158,06-05-24,06-06-24,Standard,COD
892,811,07-03-23,07-07-23,Same Day,Net Banking
893,228,04-23-22,04-28-22,Same Day,UPI
894,745,10-20-23,10-25-23,Same Day,UPI
895,621,12-02-23,12-07-23,Same Day,COD
896,699,02-21-24,02-24-24,Same Day,UPI
897,539,01-27-24,01-29-24,Same Day,Net Banking
898,789,02-21-24,02-28-24,Express,COD
899,632,03-18-24,03-22-24,Same Day,Net Banking
900,236,11-13-22,11-16-22,Same Day,UPI
901,963,11-07-22,11-11-22,Standard,COD
902,586,02-29-24,03-06-24,Standard,COD
903,900,02-25-23,03-02-23,Express,COD
904,253,02-28-22,03-01-22,Same Day,COD
905,234,10-31-22,11-02-22,Express,Card
906,331,07-09-23,07-14-23,Same Day,COD
907,769,11-26-24,11-28-24,Express,Wallet
908,673,06-21-22,06-25-22,Same Day,Net Banking
909,361,09-28-23,10-02-23,Same Day,UPI
910,666,04-16-23,04-20-23,Same Day,UPI
911,169,10-12-24,10-19-24,Express,Wallet
912,510,07-20-24,07-26-24,Express,UPI
913,709,04-17-23,04-21-23,Standard,COD
914,277,04-22-22,04-25-22,Express,Wallet
915,301,08-03-23,08-07-23,Standard,Wallet
916,604,04-04-22,04-07-22,Standard,Net Banking
917,231,09-22-22,09-25-22,Express,Card
918,861,10-27-24,10-31-24,Express,Wallet
919,695,12-17-24,12-18-24,Standard,UPI
920,318,08-18-22,08-22-22,Express,Card
921,238,10-18-22,10-22-22,Express,Net Banking
922,717,05-25-22,05-29-22,Same Day,Card
923,156,08-24-24,08-29-24,Standard,COD
924,156,10-14-22,10-16-22,Same Day,UPI
925,634,05-18-22,05-24-22,Express,UPI
926,308,08-09-22,08-15-22,Express,COD
927,751,01-06-22,01-09-22,Standard,Wallet
928,602,08-29-23,09-01-23,Express,Card
929,811,03-15-24,03-18-24,Standard,Card
930,454,05-25-24,05-30-24,Express,COD
931,481,11-05-22,11-12-22,Standard,UPI
932,433,03-31-24,04-03-24,Same Day,COD
933,850,02-05-24,02-11-24,Standard,Wallet
934,8,03-05-24,03-07-24,Express,Wallet
935,796,09-28-23,10-01-23,Standard,Card
936,469,03-18-22,03-21-22,Express,UPI
937,803,01-07-24,01-14-24,Standard,COD
938,94,09-26-24,10-03-24,Standard,Wallet
939,576,09-05-24,09-12-24,Standard,Net Banking
940,487,10-09-24,10-12-24,Same Day,Net Banking
941,599,09-07-24,09-10-24,Standard,Net Banking
942,921,02-12-24,02-13-24,Same Day,UPI
943,880,02-20-24,02-23-24,Express,Wallet
944,559,03-11-22,03-18-22,Express,Wallet
945,586,05-12-22,05-19-22,Standard,COD
946,46,04-08-24,04-14-24,Express,Net Banking
947,876,08-30-22,09-01-22,Same Day,Card
948,512,03-22-23,03-27-23,Express,Wallet
949,502,01-16-24,01-23-24,Express,Net Banking
950,244,09-23-24,09-29-24,Same Day,Card
951,43,05-04-23,05-11-23,Express,Wallet
952,614,11-01-23,11-04-23,Same Day,Card
953,802,01-27-24,02-03-24,Express,Wallet
954,236,08-03-22,08-06-22,Standard,COD
955,78,02-13-22,02-18-22,Same Day,Card
956,400,03-01-24,03-05-24,Express,Net Banking
957,827,05-17-23,05-20-23,Express,COD
958,158,01-21-24,01-24-24,Express,Card
959,82,05-05-22,05-07-22,Same Day,Wallet
960,139,09-06-23,09-13-23,Express,Net Banking
961,257,03-25-23,04-01-23,Standard,Wallet
962,750,10-22-24,10-26-24,Same Day,Card
963,366,01-08-22,01-15-22,Same Day,Wallet
964,50,07-30-23,08-01-23,Same Day,UPI
965,269,10-28-23,11-03-23,Same Day,COD
966,660,01-25-23,01-31-23,Express,Card
967,864,03-06-22,03-11-22,Standard,Wallet
968,787,04-29-24,05-05-24,Same Day,Net Banking
969,992,01-18-22,01-23-22,Express,Wallet
970,930,04-14-24,04-17-24,Standard,Net Banking
971,845,12-26-22,12-27-22,Same Day,Card
972,808,04-24-24,04-29-24,Standard,Net Banking
973,200,03-15-23,03-18-23,Express,UPI
974,110,03-18-22,03-25-22,Express,COD
975,887,10-12-23,10-17-23,Same Day,Card
976,66,07-15-24,07-18-24,Express,UPI
977,807,10-11-23,10-14-23,Same Day,Wallet
978,45,11-04-22,11-07-22,Express,Wallet
979,108,10-17-24,10-23-24,Standard,UPI
980,344,10-18-23,10-24-23,Standard,COD
981,101,11-16-22,11-22-22,Standard,Net Banking
982,58,04-18-24,04-24-24,Standard,COD
983,995,03-12-22,03-19-22,Same Day,Net Banking
984,518,10-09-23,10-14-23,Same Day,Net Banking
985,812,03-25-24,04-01-24,Express,Net Banking
986,353,12-31-24,01-03-25,Express,Net Banking
987,85,04-03-24,04-05-24,Express,Card
988,291,09-04-24,09-06-24,Standard,Wallet
989,638,05-14-23,05-15-23,Express,Card
990,650,05-06-23,05-12-23,Same Day,Card
991,574,09-16-24,09-18-24,Express,COD
992,954,07-27-23,07-31-23,Express,Card
993,974,07-31-24,08-06-24,Express,UPI
994,201,03-18-24,03-23-24,Same Day,COD
995,594,12-09-24,12-13-24,Standard,Card
996,821,11-18-24,11-22-24,Same Day,Net Banking
997,257,06-23-23,06-27-23,Express,Wallet
998,256,04-11-22,04-17-22,Express,COD
999,900,06-08-22,06-13-22,Standard,UPI
1000,979,07-22-22,07-28-22,Express,Net Banking
1001,894,04-22-24,04-23-24,Same Day,COD
1002,881,02-26-23,03-03-23,Same Day,UPI
1003,838,07-11-24,07-18-24,Same Day,UPI
1004,517,06-02-23,06-06-23,Standard,Wallet
1005,832,02-02-22,02-04-22,Standard,Net Banking
1006,876,11-22-22,11-23-22,Standard,Wallet
1007,220,08-25-22,08-31-22,Same Day,Wallet
1008,342,04-25-22,04-26-22,Standard,Net Banking
1009,29,03-26-23,04-02-23,Standard,Card
1010,324,12-24-22,12-29-22,Express,COD
1011,13,08-09-24,08-14-24,Same Day,COD
1012,842,01-19-24,01-20-24,Standard,UPI
1013,411,11-06-22,11-13-22,Standard,Net Banking
1014,753,12-02-22,12-03-22,Same Day,COD
1015,144,05-28-22,05-29-22,Same Day,Net Banking
1016,738,10-29-22,11-03-22,Same Day,UPI
1017,876,11-09-23,11-16-23,Express,UPI
1018,870,11-14-24,11-18-24,Standard,Net Banking
1019,102,04-14-22,04-17-22,Standard,COD
1020,144,02-23-23,02-28-23,Standard,COD
1021,674,03-06-23,03-09-23,Standard,UPI
1022,108,06-07-24,06-12-24,Same Day,COD
1023,777,08-04-23,08-07-23,Standard,Net Banking
1024,611,10-27-24,10-30-24,Standard,COD
1025,807,06-03-22,06-09-22,Standard,Wallet
1026,373,04-21-22,04-24-22,Express,UPI
1027,290,10-22-23,10-27-23,Standard,Net Banking
1028,459,08-27-22,09-02-22,Same Day,UPI
1029,180,03-24-24,03-31-24,Standard,UPI
1030,314,03-26-24,03-27-24,Same Day,UPI
1031,391,10-07-23,10-14-23,Express,Card
1032,187,05-27-24,05-28-24,Express,Wallet
1033,333,12-11-23,12-16-23,Standard,UPI
1034,40,09-07-23,09-13-23,Same Day,Card
1035,542,07-24-23,07-26-23,Same Day,UPI
1036,883,10-07-23,10-09-23,Same Day,UPI
1037,286,09-19-23,09-24-23,Express,Net Banking
1038,963,10-28-24,11-01-24,Standard,COD
1039,932,09-06-24,09-11-24,Express,Card
1040,33,03-31-22,04-02-22,Same Day,Net Banking
1041,659,08-28-22,08-30-22,Express,Card
1042,843,03-04-24,03-05-24,Express,UPI
1043,549,07-03-24,07-08-24,Standard,Wallet
1044,924,06-11-22,06-16-22,Standard,UPI
1045,773,01-10-24,01-12-24,Express,UPI
1046,931,12-05-22,12-07-22,Same Day,COD
1047,845,08-27-24,09-02-24,Same Day,Net Banking
1048,382,06-21-22,06-26-22,Express,Card
1049,171,01-20-24,01-21-24,Same Day,Net Banking
1050,486,10-16-22,10-21-22,Same Day,UPI
1051,41,11-15-23,11-21-23,Standard,Net Banking
1052,647,08-08-22,08-10-22,Same Day,Card
1053,643,02-12-23,02-19-23,Same Day,Wallet
1054,779,03-11-24,03-16-24,Standard,Wallet
1055,857,09-03-24,09-07-24,Same Day,Card
1056,901,11-16-23,11-20-23,Standard,Wallet
1057,526,09-06-24,09-11-24,Express,UPI
1058,863,08-06-22,08-11-22,Express,COD
1059,505,04-04-24,04-08-24,Standard,Net Banking
1060,407,06-16-22,06-23-22,Express,Card
1061,79,10-13-23,10-15-23,Express,COD
1062,771,12-13-23,12-18-23,Same Day,Wallet
1063,330,02-03-23,02-10-23,Same Day,Wallet
1064,138,03-30-22,04-04-22,Same Day,Net Banking
1065,921,09-24-22,09-28-22,Standard,Wallet
1066,283,04-24-22,05-01-22,Express,Card
1067,311,11-05-24,11-10-24,Standard,UPI
1068,378,11-19-23,11-20-23,Express,COD
1069,97,11-12-23,11-18-23,Standard,Net Banking
1070,149,06-09-23,06-11-23,Express,Wallet
1071,708,02-21-22,02-24-22,Same Day,Net Banking
1072,944,09-06-22,09-11-22,Standard,Wallet
1073,432,05-22-24,05-25-24,Same Day,Net Banking
1074,156,05-01-24,05-08-24,Same Day,Wallet
1075,618,11-22-22,11-28-22,Standard,Card
1076,903,11-04-22,11-11-22,Express,COD
1077,906,06-26-22,07-02-22,Same Day,COD
1078,338,06-15-23,06-19-23,Same Day,COD
1079,921,05-02-24,05-04-24,Standard,Card
1080,879,05-15-24,05-20-24,Standard,Card
1081,14,12-28-22,12-31-22,Standard,Wallet
1082,657,09-21-24,09-25-24,Same Day,Wallet
1083,338,06-24-22,06-28-22,Standard,Card
1084,111,01-05-24,01-07-24,Same Day,Card
1085,689,02-13-24,02-16-24,Express,UPI
1086,361,02-13-23,02-17-23,Express,Net Banking
1087,337,07-24-23,07-31-23,Same Day,Wallet
1088,259,09-26-23,09-27-23,Same Day,UPI
1089,691,01-21-22,01-25-22,Express,Wallet
1090,456,04-11-24,04-17-24,Express,UPI
1091,345,06-28-22,06-29-22,Express,Card
1092,66,10-22-22,10-29-22,Express,UPI
1093,13,04-06-23,04-13-23,Standard,Net Banking
1094,56,03-18-23,03-23-23,Standard,UPI
1095,903,08-12-23,08-14-23,Express,Net Banking
1096,427,04-06-24,04-08-24,Same Day,Card
1097,364,08-07-23,08-13-23,Express,Wallet
1098,440,05-01-23,05-08-23,Express,Wallet
